,True ID,Id,industry,name,market_cap,stock,country,founded_year,ceo,web_page
4018,460,29776,,Accor,$8.31 B,,France,,,
4019,460,35191,Consumer services,Accor,,,,1967,,
4020,460,55768,,ACCOR SA,,,France,,,
4021,460,55769,,ACCOR SA,9.158 Billion USD,,France,,,
4022,460,85457,"['Consumer Cyclical', 'Hotels', 'Restaurants']",ACCOR SA,,,,,,
4023,460,94095,,Accor,,,France,,,
4024,460,140150,,Accor,$7.08 B,AC.PA,France,,,
4025,460,152597,"['Hotels', 'Travel']",Accor,$7.01 B,AC.PA,France,,,
4026,460,155580,,Accor,$7.95 B,AC.PA,France,,,
4027,460,171893,,Accor,$7.87 B,AC.PA,,,,https://companiesmarketcap.com/accor/marketcap/
4028,460,178219,,Accor,$8.22 B,,france,,,
4029,460,185604,Consumer services,Accor,,,Paris,1967,,
4030,461,17233,"['Technology', 'Electronics', 'Capital Goods', 'PCB']",UNIMICRON TECHNOLOGY CORPORATION,,,Taiwan,,Not found,
4031,461,30162,,Unimicron,$6.20 B,,Taiwan,,,
4032,461,54881,,UNIMICRON TECHNOLOGY CORPORATION,,,Taiwan,,,
4033,461,54882,,UNIMICRON TECHNOLOGY CORPORATION,7.840 Billion USD,,Taiwan,,,
4034,461,54883,"['Technology', 'Electronics', 'Capital Goods']",UNIMICRON TECHNOLOGY CORPORATION,,,,,,
4035,461,73693,,Unimicron,$6.20 B,,Taiwan,,,
4036,461,94340,,Unimicron,,,Taiwan,,,
4037,461,140135,,Unimicron,$7.17 B,3037.TW,Taiwan,,,
4038,461,147296,"['Electronics', 'Tech', 'TechHardware']",Unimicron,$7.21 B,3037.TW,Taiwan,,,
4039,461,155909,,Unimicron,$6.24 B,3037.TW,Taiwan,,,
4040,461,172898,,Unimicron,$6.24 B,3037.TW,,,,https://companiesmarketcap.com/unimicron/marketcap/
4041,461,176445,,Unimicron,$6.20 B,,taiwan,,,
4042,462,17698,"['Technology', 'Capital Goods', 'Technology Hardware and Instruments']",MKS INSTRUMENTS,,,USA,,Not found,
4043,462,30064,,MKS Instruments,$6.62 B,,USA,,,
4044,462,44310,"['Technology', 'Capital Goods', 'Technology Hardware and Instruments']",Mks Instruments,,,USA,,,https://www.mksinst.com/
4045,462,55708,,MKS INSTRUMENTS,,,USA,,,
4046,462,55709,,MKS INSTRUMENTS,8.161 Billion USD,,USA,,,
4047,462,73675,,Mks Instruments,$6.62 B,,USA,,,
4048,462,85426,"['Technology', 'Capital Goods', 'Technology Hardware and Instruments']",MKS INSTRUMENTS,,,,,,
4049,462,94200,,MKS Instruments,,,USA,,,
4050,462,140469,,MKS Instruments,$5.67 B,MKSI,USA,,,
4051,462,147443,[],MKS Instruments,$5.43 B,MKSI,USA,,,
4052,462,155803,,MKS Instruments,$6.69 B,MKSI,USA,,,
4053,462,174922,,MKS Instruments,$5.60 B,MKSI,,,,https://companiesmarketcap.com/mks-instruments/marketcap/
4054,462,177771,,MKS Instruments,$6.75 B,,usa,,,
4055,463,31117,,ACEA,$3.26 B,,Italy,,,
4056,463,78032,,Acea,$3.26 B,,Italy,,,
4057,463,95309,,ACEA,,,Italy,,,
4058,463,121333,,ACEA S.p.A.,€4.05 Billion,,,,Mr. Giuseppe  Gola,
4059,463,141396,,ACEA,$3.01 B,ACE.MI,Italy,,,
4060,463,147763,"['Utilitycompanies', 'Energy', 'OilGas', 'Electricity']",ACEA,$2.97 B,ACE.MI,Italy,,,
4061,463,156850,,ACEA,$3.30 B,ACE.MI,Italy,,,
4062,463,171951,,ACEA,$3.31 B,ACE.MI,,,,https://companiesmarketcap.com/acea/marketcap/
4063,463,176928,,ACEA,$3.31 B,,italy,,,
4064,464,4419,Power,Acea SpA,$3.3B,,Italy,,,www.gruppo.acea.it
4065,464,19923,"['Utilities', 'Water Utilities', 'Electric Utilities']",ACEA SPA,,,Italy,,Not found,
4066,464,46107,"['Utilities', 'Water Utilities', 'Electric Utilities']",Acea Spa,,,Italy,,,https://www.gruppo.acea.it/
4067,464,59036,,ACEA SPA,,,Italy,,,
4068,464,59037,,ACEA SPA,5.101 Billion USD,,Italy,,,
4069,464,86977,"['Utilities', 'Water Utilities', 'Electric Utilities']",ACEA SPA,,,,,,
4070,464,161071,"Transportation, Communications, Electric, Gas, and Sanitary Services",Acea Spa,,,,,,
4071,464,163702,utilities,acea spa,,,italy,,,
4072,465,5572,Technology and Communications,Acer Inc,$2.5B,,Taiwan,,,www.acer.com
4073,465,6804,Electronics,Acer Inc.,,,,1 August 1976; 46 years ago (1976-08-01),,
4074,465,21031,"['Technology', 'Computers Hardware', 'Laptops']",ACER,,,Taiwan,,Not found,
4075,465,31591,,Acer,$2.42 B,,Taiwan,,,
4076,465,47058,"['Technology', 'Computers Hardware', 'Laptops']",Acer,,,Taiwan,,,https://www.acer.com/
4077,465,60876,,ACER,,,Taiwan,,,
4078,465,60877,,ACER,2.766 Billion USD,,Taiwan,,,
4079,465,77642,,Acer,$2.42 B,,Taiwan,,,
4080,465,87816,"['Technology', 'Computers Hardware', 'Laptops']",ACER,,,,,,
4081,465,95733,,Acer,,,Taiwan,,,
4082,465,141838,,Acer,$2.27 B,2353.TW,Taiwan,,,
4083,465,147889,['Tech'],Acer,$2.31 B,2353.TW,Taiwan,,,
4084,465,157351,,Acer,$2.39 B,2353.TW,Taiwan,,,
4085,465,164045,Computer,Acer,,,,,,
4086,465,172924,,Acer,$2.39 B,2353.TW,,,,https://companiesmarketcap.com/acer/marketcap/
4087,465,181171,,Acer,$2.42 B,,taiwan,,,
4088,466,5180,Metals and Mining,Acerinox SA,$2.9B,,Spain,,,www.acerinox.es
4089,466,20568,"['Basic Materials', 'Iron and Steel', 'Metals']",ACERINOX,,,Spain,,Not found,
4090,466,31337,,Acerinox,$2.86 B,,Spain,,,
4091,466,37100,Basic materials,Acerinox,,,,1970,,
4092,466,46658,"['Basic Materials', 'Iron and Steel', 'Metals']",Acerinox,,,Spain,,,https://www.acerinox.com/en/
4093,466,60099,,ACERINOX,,,Spain,,,
4094,466,60100,,ACERINOX,3.675 Billion USD,,Spain,,,
4095,466,77846,,Acerinox,$2.86 B,,Spain,,,
4096,466,87458,"['Basic Materials', 'Iron and Steel', 'Metals']",ACERINOX,,,,,,
4097,466,95554,,Acerinox,,,Spain,,,
4098,466,141698,,Acerinox,$2.50 B,ACX.MC,Spain,,,
4099,466,151623,"['Steelproducers', 'Steelindustry']",Acerinox,$2.56 B,ACX.MC,Spain,,,
4100,466,157081,,Acerinox,$2.86 B,ACX.MC,Spain,,,
4101,466,176544,,Acerinox,$2.91 B,,spain,,,
4102,466,184180,Basic materials,Acerinox,,,Madrid,1970,,
4103,467,2118,Technology and Communications,ACI Worldwide Inc,$3.0B,,United States of America,,,www.aciworldwide.com
4104,467,20206,"['Technology', 'Software and IT', 'Software Products', 'Software and IT Infrastructure', 'Digital Payment Solution Services']",ACI WORLDWIDE,,,USA,,Not found,
4105,467,31121,,ACI Worldwide,$3.25 B,,USA,,,
4106,467,46342,"['Technology', 'Software and IT', 'Software Products', 'Software and IT Infrastructure', 'Digital Payment Solution Services']",Aci Worldwide,,,USA,,,https://www.aciworldwide.com/
4107,467,59506,,ACI WORLDWIDE,,,USA,,,
4108,467,59507,,ACI WORLDWIDE,3.787 Billion USD,,USA,,,
4109,467,78028,,Aci Worldwide,$3.25 B,,USA,,,
4110,467,87183,"['Technology', 'Software and IT', 'Software Products']",ACI WORLDWIDE,,,,,,
4111,467,95320,,ACI Worldwide,,,USA,,,
4112,4611117,129540,Pharma,ACG Worldwide,,,,1961 (62 yrs old),,
4113,467,132174,Software Product,ACI Worldwide,,,,1975 (48 yrs old),,
4114,467,141780,,ACI Worldwide,$2.36 B,ACIW,USA,,,
4115,467,147888,[],ACI Worldwide,$2.31 B,ACIW,USA,,,
4116,467,156997,,ACI Worldwide,$3.02 B,ACIW,USA,,,
4117,467,168921,,ACI Worldwide,$3.02 B,ACIW,,,,https://companiesmarketcap.com/aci-worldwide/marketcap/
4118,467,175177,,ACI Worldwide,$2.43 B,ACIW,,,,https://companiesmarketcap.com/aci-worldwide/marketcap/
4119,467,176630,,ACI Worldwide,$3.05 B,,usa,,,
4120,468,4212,Transport and Logistics,Atlas Air Worldwide Holdings Inc,$2.9B,,United States of America,,,www.atlasairworldwide.com
4121,468,22078,"['Industries', 'Transportation', 'Airports Operating']",ATLAS AIR WORLDWIDE HOLDINGS,,,USA,,Not found,
4122,468,31316,,Atlas Air Worldwide Holdings,$2.89 B,,USA,,,
4123,468,47945,"['Industries', 'Transportation', 'Airports Operating']",Atlas Air Worldwide Holdings,,,USA,,,https://www.atlasair.com/
4124,468,62536,,ATLAS AIR WORLDWIDE HOLDINGS,,,USA,,,
4125,468,62537,,ATLAS AIR WORLDWIDE HOLDINGS,2.124 Billion USD,,USA,,,
4126,468,77867,,Atlas Air Worldwide Holdings,$2.89 B,,USA,,,
4127,468,88586,"['Industries', 'Transportation', 'Airports Operating']",ATLAS AIR WORLDWIDE HOLDINGS,,,,,,
4128,468,95427,,Atlas Air Worldwide Holdings,,,USA,,,
4129,468,141493,,Atlas Air Worldwide Holdings,$2.85 B,AAWW,USA,,,
4130,468,147819,"['Airlines', 'Travel', 'Transportation']",Atlas Air Worldwide Holdings,$2.85 B,AAWW,USA,,,
4131,468,157066,,Atlas Air Worldwide Holdings,$2.88 B,AAWW,USA,,,
4132,468,175111,,Atlas Air Worldwide Holdings,$2.85 B,AAWW,,,,https://companiesmarketcap.com/atlas-air-holdings/marketcap/
4133,468,176541,,Atlas Air Worldwide Holdings,$2.88 B,,usa,,,
4134,469,3645,Financial Services,Euronet Worldwide Inc,$5.2B,,United States of America,,,www.euronetworldwide.com
4135,469,18602,"['Technology', 'Financial Services', 'Investments', 'Digital Payment Solution Services', 'Software and IT Infrastructure']",EURONET WORLDWIDE,,,USA,,Not found,
4136,469,30377,,Euronet Worldwide,$5.40 B,,USA,,,
4137,469,45028,"['Technology', 'Financial Services', 'Investments', 'Digital Payment Solution Services', 'Software and IT Infrastructure']",Euronet Worldwide,,,USA,,,https://www.euronetworldwide.com/
4138,469,56996,,EURONET WORLDWIDE,,,USA,,,
4139,469,56997,,EURONET WORLDWIDE,7.038 Billion USD,,USA,,,
4140,469,86034,"['Technology', 'Financial Services', 'Investments']",EURONET WORLDWIDE,,,,,,
4141,469,94605,,Euronet Worldwide,,,USA,,,
4142,469,132691,FinTech,Euronet Worldwide,,,,1994 (29 yrs old),,
4143,469,140766,,Euronet Worldwide,$4.64 B,EEFT,USA,,,
4144,469,147574,[],Euronet Worldwide,$4.48 B,EEFT,USA,,,
4145,469,156190,,Euronet Worldwide,$5.20 B,EEFT,USA,,,
4146,469,174742,,Euronet Worldwide,$4.66 B,EEFT,,,,https://companiesmarketcap.com/euronet-worldwide/marketcap/
4147,469,177594,,Euronet Worldwide,$5.25 B,,usa,,,
4148,4711110,3211,Leisure and Arts,Hilton Grand Vacations Inc,$5.0B,,United States of America,,,www.hiltongrandvacations.com
4149,4711110,12755,Travel & Leisure,Hilton,,,United States,,Christopher J. Nassetta,
4150,4711110,12756,,Hilton,$42.82 B,,United States,,,
4151,4711110,18614,"['Consumer Cyclical', 'Hotels', 'Consumer Services']",HILTON GRAND VACATIONS,,,USA,,Not found,
4152,4711110,30415,,Hilton Grand Vacations,$5.29 B,,USA,,,
4153,4711110,45024,"['Consumer Cyclical', 'Hotels', 'Consumer Services']",Hilton Grand Vacations,,,USA,,,https://club.hiltongrandvacations.com
4154,4711110,57004,,HILTON GRAND VACATIONS,,,USA,,,
4155,4711110,57005,,HILTON GRAND VACATIONS,5.229 Billion USD,,USA,,,
4156,4711110,86038,"['Consumer Cyclical', 'Hotels', 'Consumer Services']",HILTON GRAND VACATIONS,,,,,,
4157,4711110,94670,,Hilton Grand Vacations,,,USA,,,
4158,4711110,127798,Hospitality,Hilton,,,,1919 (104 yrs old),,
4159,4711110,140681,,Hilton Grand Vacations,$4.93 B,HGV,USA,,,
4160,4711110,152235,"['Hotels', 'Travel']",Hilton Grand Vacations,$4.66 B,HGV,USA,,,
4161,4711110,156208,,Hilton Grand Vacations,$5.12 B,HGV,USA,,,
4162,4711110,164079,Hotel,Hilton,,,,,,
4163,4711110,174565,,Hilton Grand Vacations,$5.04 B,HGV,,,,https://companiesmarketcap.com/hilton-grand-vacations/marketcap/
4164,4711110,177584,,Hilton Grand Vacations,$5.17 B,,usa,,,
4165,471,742,Lodging,Hilton Worldwide Holdings Inc.,$42.39 B,HLT,United States,"May 31, 1919", Mr. Christopher J. Nassetta,
4166,471,4759,Leisure and Arts,Hilton Worldwide Holdings Inc,$36.4B,,United States of America,,,www.hilton.com
4167,471,8145,Lodging,Hilton Worldwide Holdings Inc.,,HLT,United States,,Mr. Christopher J. Nassetta,
4168,471,15660,"['Consumer Cyclical', 'Hotels', 'Resorts', 'Consumer Services']",HILTON WORLDWIDE HOLDINGS,,,USA,,Christopher J. Nassetta,
4169,471,28524,,Hilton Worldwide,$37.51 B,,USA,,,
4170,471,40939,,HILTON WORLDWIDE HOLDINGS,42.37 Billion USD,,USA,1919.0,Christopher J. Nassetta,
4171,471,40940,,HILTON WORLDWIDE HOLDINGS,34.797 Billion USD,,USA,,Christopher J. Nassetta,
4172,471,40941,"['Consumer Cyclical', 'Hotels', 'Resorts']",HILTON WORLDWIDE HOLDINGS,,,,,Christopher J. Nassetta,
4173,471,42759,"['Consumer Cyclical', 'Hotels', 'Resorts', 'Consumer Services']",Hilton Worldwide Holdings,,,USA,,Christopher J. Nassetta,https://www.hilton.com
4174,471,72869,,Hilton Worldwide,$38.24 B,,USA,,,
4175,471,92758,,Hilton Worldwide,,,USA,,,
4176,471,125740,,Hilton Worldwide Holdings Inc.,$42.39 Billion,,,,Mr. Christopher J. Nassetta,
4177,471,138778,,Hilton Worldwide,$36.79 B,HLT,USA,,,
4178,471,145745,,Hilton Worldwide Holdings Inc.,$42.39 Billion,,,,Mr. Christopher J. Nassetta,
4179,471,153591,"['Hotels', 'Travel']",Hilton Worldwide,$36.32 B,HLT,USA,,,
4180,471,154371,,Hilton Worldwide,$37.02 B,HLT,USA,,,
4181,471,166268,,Hilton Worldwide Holdings Inc.,,,,,CEO: Mr. Christopher J. Nassetta,
4182,471,166269,Lodging,Hilton Worldwide Holdings Inc.,$42.39 B,HLT,United States,,,
4183,471,166270,Lodging,Hilton Worldwide Holdings Inc.,,HLT,United States,,,
4184,471,166271,consumer discretionary,Hilton Worldwide Holdings Inc.,,HLT,united states,,,
4185,471,174082,,Hilton Worldwide,$38.60 B,HLT,,,,https://companiesmarketcap.com/hilton-hotels/marketcap/
4186,471,179440,,Hilton Worldwide,$37.20 B,,usa,,,
4187,472,2831,Chemicals,Kronos Worldwide Inc,$1.3B,,United States of America,,,kronostio2.com/en
4188,472,23696,"['Basic Materials', 'Chemicals']",KRONOS WORLDWIDE,,,USA,,Not found,
4189,472,32486,,Kronos Worldwide,$1.25 B,,USA,,,
4190,472,49373,"['Basic Materials', 'Chemicals']",Kronos Worldwide,,,USA,,,https://kronostio2.com
4191,472,65388,,KRONOS WORLDWIDE,,,USA,,,
4192,472,65389,,KRONOS WORLDWIDE,1.530 Billion USD,,USA,,,
4193,472,76896,,Kronos Worldwide,$1.25 B,,USA,,,
4194,472,89830,"['Basic Materials', 'Chemicals']",KRONOS WORLDWIDE,,,,,,
4195,472,96585,,Kronos Worldwide,,,USA,,,
4196,472,142785,,Kronos Worldwide,$1.10 B,KRO,USA,,,
4197,472,150743,[],Kronos Worldwide,$1.13 B,KRO,USA,,,
4198,472,158191,,Kronos Worldwide,$1.27 B,KRO,USA,,,
4199,472,169207,,Kronos Worldwide,$1.27 B,KRO,,,,https://companiesmarketcap.com/kronos-worldwide/marketcap/
4200,472,180567,,Kronos Worldwide,$1.29 B,,usa,,,
4201,473,18610,"['Industries', 'Construction', 'Investments']",ACKERMANS & VAN HAAREN NV,,,Belgium,,Not found,
4202,473,34501,Conglomerates,Ackermans & van Haaren,,,,1876,,
4203,473,57012,,ACKERMANS & VAN HAAREN NV,,,Belgium,,,
4204,473,57013,,ACKERMANS & VAN HAAREN NV,6.393 Billion USD,,Belgium,,,
4205,473,86042,"['Industries', 'Construction', 'Investments']",ACKERMANS & VAN HAAREN NV,,,,,,
4206,473,186342,Conglomerates,Ackermans & van Haaren,,,Antwerp,1876,,
4207,474,18629,"['Industries', 'Industry Machinery', 'Technology', 'Capital Goods']",KORNIT DIGITAL,,,Israel,,Not found,
4208,474,32531,,Kornit Digital,$1.21 B,,Israel,,,
4209,474,45048,"['Industries', 'Industry Machinery', 'Technology', 'Capital Goods']",Kornit Digital,,,Israel,,,https://www.kornit.com/
4210,474,57036,,KORNIT DIGITAL,,,Israel,,,
4211,474,57037,,KORNIT DIGITAL,6.036 Billion USD,,Israel,,,
4212,474,76853,,Kornit Digital,$1.21 B,,Israel,,,
4213,474,86051,"['Industries', 'Industry Machinery', 'Technology']",KORNIT DIGITAL,,,,,,
4214,474,96634,,Kornit Digital,,,Israel,,,
4215,474,142714,,Kornit Digital,$1.16 B,KRNT,Israel,,,
4216,474,148059,[],Kornit Digital,$1.17 B,KRNT,Israel,,,
4217,474,158128,,Kornit Digital,$1.33 B,KRNT,Israel,,,
4218,474,180588,,Kornit Digital,$1.31 B,,israel,,,
4219,475,17150,"['Financial Services', 'Banking Services']",WESTERN ALLIANCE BANCORPORATION,,,USA,,Not found,
4220,475,29948,,Western Alliance Bancorporation,$7.21 B,,USA,,,
4221,475,43900,"['Financial Services', 'Banking Services']",Western Alliance Bancorporation,,,USA,,,https://www.westernalliancebancorporation.com/
4222,475,54674,,WESTERN ALLIANCE BANCORPORATION,,,USA,,,
4223,475,54675,,WESTERN ALLIANCE BANCORPORATION,10.168 Billion USD,,USA,,,
4224,475,54676,"['Financial Services', 'Banking Services']",WESTERN ALLIANCE BANCORPORATION,,,,,,
4225,475,94150,,Western Alliance Bancorporation,,,USA,,,
4226,475,125405,,Western Alliance Bancorporation,$8.27 Billion,,,,Mr. Kenneth A. Vecchione,
4227,475,140261,,Western Alliance Bancorporation,$6.50 B,WAL,USA,,,
4228,475,152540,[],Western Alliance Bancorporation,$6.54 B,WAL,USA,,,
4229,475,155747,,Western Alliance Bancorporation,$7.03 B,WAL,USA,,,
4230,475,168965,,Western Alliance Bancorporation,$7.03 B,WAL,,,,https://companiesmarketcap.com/western-alliance-bancorporation/marketcap/
4231,475,175222,,Western Alliance Bancorporation,$7.41 B,WAL,,,,https://companiesmarketcap.com/western-alliance-bancorporation/marketcap/
4232,475,178044,,Western Alliance Bancorporation,$7.12 B,,usa,,,
4233,476,6058,Technology and Communications,Western Digital Corp,$11.9B,,United States of America,,,www.westerndigital.com
4234,476,16400,"['Technology', 'Electronics', 'Computers Hardware', 'Technology Hardware and Instruments']",WESTERN DIGITAL CORPORATION,,,USA,,Matthew Massengill,
4235,476,16401,,WESTERN DIGITAL CORPORATION,,,USA,,David Goeckeler,
4236,476,16402,,WESTERN DIGITAL CORPORATION,19.513 Billion USD,,USA,,Matthew Massengill,
4237,476,16403,"['Technology', 'Electronics', 'Computers Hardware']",WESTERN DIGITAL CORPORATION,,,,,David Goeckeler,
4238,477,5073,Technology and Communications,Mobile Telesystems PJSC,$8.3B,,Russia,,,moskva.mts.ru
4239,477,18437,"['Communication Services', 'Telecom', 'Utilities', 'Mobile Services', 'Telecom Equipment', 'Television Services']",MOBILE TELESYSTEMS,,,Russia,,Not found,
4240,477,44899,"['Communication Services', 'Telecom', 'Utilities', 'Mobile Services', 'Telecom Equipment', 'Television Services']",Mobile Telesystems,,,Russia,,,http://mts.ru/
4241,477,56752,,MOBILE TELESYSTEMS,,,Russia,,,
4242,477,56753,,MOBILE TELESYSTEMS,8.099 Billion USD,,Russia,,,
4243,477,74515,,Mobile Telesystems,,,Russia,,,
4244,477,85920,"['Communication Services', 'Telecom', 'Utilities']",MOBILE TELESYSTEMS,,,,,,
4245,477,99432,,Mobile TeleSystems,,,Russia,,,
4246,477,140089,,Mobile TeleSystems,$7.43 B,MTSS.ME,Russia,,,
4247,477,152639,['Telecommunication'],Mobile TeleSystems,$7.43 B,MTSS.ME,Russia,,,
4248,477,163506,communication services,mobile telesystems,,,russia,,,
4249,477,172991,,Mobile TeleSystems,,MTSS.ME,,,,https://companiesmarketcap.com/mobile-telesystems/marketcap/
4250,477,181521,,Mobile TeleSystems,,,russia,,,
4251,478,1397,Telecom Services,"T-Mobile US, Inc.",$164.31 B,TMUS,United States,1994, Mr. G. Michael Sievert,
4252,478,8380,Telecom Services,T-Mobile US,,TMUS,United States,,Mr. G. Michael Sievert,
4253,478,15131,"['Communication Services', 'Telecom', 'Mobile Services', 'Internet Providers', 'Utilities', 'Telecom Equipment']",T-MOBILE US,,,USA,,Timotheus Hottges,
4254,478,28085,,T-Mobile US,$180.55 B,,USA,,,
4255,478,39869,,T-MOBILE US,137.07 Billion USD,,USA,1994.0,Mike Sievert,
4256,478,39870,,T-MOBILE US,172.090 Billion USD,,USA,,Timotheus Hottges,
4257,478,39871,"['Communication Services', 'Telecom', 'Mobile Services']",T-MOBILE US,,,,,Mike Sievert,
4258,478,92328,,T-Mobile US,,,USA,,,
4259,478,123299,,T-Mobile US,$164.31 Billion,,,,Mr. G. Michael Sievert,
4260,478,138365,,T-Mobile US,$177.11 B,TMUS,USA,,,
4261,478,146851,['Telecommunication'],T-Mobile US,$185.11 B,TMUS,USA,,,
4262,478,153980,,T-Mobile US,$186.22 B,TMUS,USA,,,
4263,478,165033,,T-Mobile US,,,,,CEO: Mr. G. Michael Sievert,
4264,478,168264,Telecom Services,"T-Mobile US, Inc.",$164.31 B,TMUS,United States,,,
4265,478,168265,Telecom Services,"T-Mobile US, Inc.",,TMUS,United States,,,
4266,478,168266,communication services,"T-Mobile US, Inc.",,TMUS,united states,,,
4267,478,174142,,T-Mobile US,$190.01 B,TMUS,,,,https://companiesmarketcap.com/t-mobile-us/marketcap/
4268,478,179852,,T-Mobile US,$182.97 B,,usa,,,
4269,478,183741,Telecom Services,"T-Mobile US, Inc.",$164.31 B,TMUS,United States,,,
4270,479,6656,Technology and Communications,T-Mobile US Inc,$181.5B,,United States of America,,,www.t-mobile.com
4271,479,42357,"['Communication Services', 'Telecom', 'Mobile Services', 'Internet Providers', 'Utilities', 'Telecom Equipment']",T-mobile Us,,,USA,,Mike Sievert,https://www.t-mobile.com/
4272,479,72461,,T-mobile Us,$189.62 B,,USA,,,
4273,479,145368,,T-mobile Us,$164.31 Billion,,,,Mr. G. Michael Sievert,
4274,480,4692,Technology and Communications,Taiwan Mobile Co Ltd,$11.1B,,Taiwan,,,www.taiwanmobile.com
4275,480,17535,"['Communication Services', 'Telecom', 'Mobile Services', 'Internet Providers']",TAIWAN MOBILE,,,Taiwan,,Not found,
4276,480,29695,,Taiwan Mobile,$8.86 B,,Taiwan,,,
4277,480,44196,"['Communication Services', 'Telecom', 'Mobile Services', 'Internet Providers']",Taiwan Mobile,,,Taiwan,,,https://english.taiwanmobile.com/
4278,480,55446,,TAIWAN MOBILE,,,Taiwan,,,
4279,480,55447,,TAIWAN MOBILE,10.029 Billion USD,,Taiwan,,,
4280,480,55448,"['Communication Services', 'Telecom', 'Mobile Services']",TAIWAN MOBILE,,,,,,
4281,480,93829,,Taiwan Mobile,,,Taiwan,,,
4282,480,139914,,Taiwan Mobile,$8.69 B,3045.TW,Taiwan,,,
4283,480,147269,['Telecommunication'],Taiwan Mobile,$8.77 B,3045.TW,Taiwan,,,
4284,480,155452,,Taiwan Mobile,$8.93 B,3045.TW,Taiwan,,,
4285,480,164426,Mobile Service Provider,Taiwan Mobile,,,,,,
4286,480,172970,,Taiwan Mobile,$8.93 B,3045.TW,,,,https://companiesmarketcap.com/taiwan-mobile/marketcap/
4287,480,178608,,Taiwan Mobile,$8.86 B,,taiwan,,,
4288,481,24226,"['Technology', 'Semiconductors']",ACM RESEARCH,,,USA,,Not found,
4289,481,33270,,ACM Research,$0.64 B,,USA,,,
4290,481,49826,"['Technology', 'Semiconductors']",Acm Research,,,USA,,,https://www.acmrcsh.com/
4291,481,66280,,ACM RESEARCH,,,USA,,,
4292,481,66281,,ACM RESEARCH,1.728 Billion USD,,USA,,,
4293,481,76232,,Acm Research,$0.64 B,,USA,,,
4294,481,90198,"['Technology', 'Semiconductors']",ACM RESEARCH,,,,,,
4295,481,97489,,ACM Research,,,USA,,,
4296,481,143537,,ACM Research,$0.56 B,ACMR,USA,,,
4297,481,149997,"['Semiconductors', 'TechHardware', 'Tech']",ACM Research,$0.51 B,ACMR,USA,,,
4298,481,158971,,ACM Research,$0.64 B,ACMR,USA,,,
4299,481,169710,,ACM Research,$0.64 B,ACMR,,,,https://companiesmarketcap.com/acm-research/marketcap/
4300,481,183371,,ACM Research,$0.67 B,,usa,,,
4301,482,3891,Pharmaceuticals and Healthcare,Option Care Health Inc,$5.2B,,United States of America,,,optioncarehealth.com
4302,482,30468,,Option Care Health,$5.09 B,,USA,,,
4303,482,45985,"['Healthcare', 'Healthcare Service', 'Hospitals']",Option Care Health,,,USA,,,https://optioncare.com/
4304,482,73735,,Option Care Health,$5.09 B,,USA,,,
4305,482,94495,,Option Care Health,,,USA,,,
4306,482,125574,,"Option Care Health, Inc.",$4.98 Billion,,,,Mr. John C. Rademacher,
4307,482,140463,,Option Care Health,$5.70 B,OPCH,USA,,,
4308,482,152363,[],Option Care Health,$5.37 B,OPCH,USA,,,
4309,482,156174,,Option Care Health,$5.26 B,OPCH,USA,,,
4310,482,174972,,Option Care Health,$5.55 B,OPCH,,,,https://companiesmarketcap.com/option-care-health/marketcap/
4311,482,177595,,Option Care Health,$5.25 B,,usa,,,
4312,483,5431,Pharmaceuticals and Healthcare,Ramsay Health Care Ltd,$10.8B,,Australia,,,www.ramsayhealth.com
4313,483,13183,Health Care Equipment & Services,Ramsay Health Care,,,Australia,,Craig Ralph McNally,
4314,483,13184,,Ramsay Health Care,$13.94 B,,Australia,,,
4315,483,17315,"['Healthcare', 'Hospitals', 'HealthCare Products', 'Healthcare Service']",RAMSAY HEALTH CARE,,,Australia,,Not found,
4316,483,29513,,Ramsay Health Care,$10.69 B,,Australia,,,
4317,483,44039,"['Healthcare', 'Hospitals', 'HealthCare Products', 'Healthcare Service']",Ramsay Health Care,,,Australia,,,http://www.ramsayhealth.com/
4318,483,55015,,RAMSAY HEALTH CARE,,,Australia,,,
4319,483,55016,,RAMSAY HEALTH CARE,11.682 Billion USD,,Australia,,,
4320,483,55017,"['Healthcare', 'Hospitals', 'HealthCare Products']",RAMSAY HEALTH CARE,,,,,,
4321,483,93695,,Ramsay Health Care,,,Australia,,,
4322,483,139750,,Ramsay Health Care,$10.14 B,RHC.AX,Australia,,,
4323,483,152895,"['Healthcare', 'MedicalCareFacilities']",Ramsay Health Care,$10.06 B,RHC.AX,Australia,,,
4324,483,155273,,Ramsay Health Care,$10.70 B,RHC.AX,Australia,,,
4325,483,179287,,Ramsay Health Care,$10.74 B,,australia,,,
4326,484,21012,"['Real Estate', 'Consumer Services', 'Property Investments']",SABRA HEALTH CARE REIT,,,USA,,Not found,
4327,484,31228,,Sabra Health Care REIT,$3.04 B,,USA,,,
4328,484,47046,"['Real Estate', 'Consumer Services', 'Property Investments']",Sabra Health Care Reit,,,USA,,,https://www.sabrahealth.com/
4329,484,60860,,SABRA HEALTH CARE REIT,,,USA,,,
4330,484,60861,,SABRA HEALTH CARE REIT,3.580 Billion USD,,USA,,,
4331,484,77938,,Sabra Health Care Reit,$3.04 B,,USA,,,
4332,484,87809,"['Real Estate', 'Consumer Services', 'Property Investments']",SABRA HEALTH CARE REIT,,,,,,
4333,484,95323,,Sabra Health Care REIT,,,USA,,,
