Id;industry;name;market_cap;stock;country;founded_year;ceo;web_page
85457;['Consumer Cyclical', 'Hotels', 'Restaurants'];ACCOR SA;;;;;nan;
94095;;Accor;;;France;;;
140150;;Accor;$7.08 B;AC.PA;France;;;
152597;['Hotels', 'Travel'];Accor;$7.01 B;AC.PA;France;;;
155580;;Accor;$7.95 B;AC.PA;France;;;
171893;;Accor;$7.87 B;AC.PA;;;;https://companiesmarketcap.com/accor/marketcap/
178219;;Accor;$8.22 B;;france;;;
185604;Consumer services;Accor;;;Paris;1967;;
17233;['Technology', 'Electronics', 'Capital Goods', 'PCB'];UNIMICRON TECHNOLOGY CORPORATION;;;Taiwan;;Not found;
30162;;Unimicron;$6.20 B;;Taiwan;;;
54881;;UNIMICRON TECHNOLOGY CORPORATION;;;Taiwan;;nan;
54882;;UNIMICRON TECHNOLOGY CORPORATION;7.840 Billion USD;;Taiwan;;nan;
54883;['Technology', 'Electronics', 'Capital Goods'];UNIMICRON TECHNOLOGY CORPORATION;;;;;nan;
73693;;Unimicron;$6.20 B;;Taiwan;;;
94340;;Unimicron;;;Taiwan;;;
140135;;Unimicron;$7.17 B;3037.TW;Taiwan;;;
147296;['Electronics', 'Tech', 'TechHardware'];Unimicron;$7.21 B;3037.TW;Taiwan;;;
155909;;Unimicron;$6.24 B;3037.TW;Taiwan;;;
172898;;Unimicron;$6.24 B;3037.TW;;;;https://companiesmarketcap.com/unimicron/marketcap/
176445;;Unimicron;$6.20 B;;taiwan;;;
17698;['Technology', 'Capital Goods', 'Technology Hardware and Instruments'];MKS INSTRUMENTS;;;USA;;Not found;
30064;;MKS Instruments;$6.62 B;;USA;;;
44310;['Technology', 'Capital Goods', 'Technology Hardware and Instruments'];Mks Instruments;;;USA;;nan;https://www.mksinst.com/
55708;;MKS INSTRUMENTS;;;USA;;nan;
55709;;MKS INSTRUMENTS;8.161 Billion USD;;USA;;nan;
73675;;Mks Instruments;$6.62 B;;USA;;;
85426;['Technology', 'Capital Goods', 'Technology Hardware and Instruments'];MKS INSTRUMENTS;;;;;nan;
94200;;MKS Instruments;;;USA;;;
140469;;MKS Instruments;$5.67 B;MKSI;USA;;;
147443;[];MKS Instruments;$5.43 B;MKSI;USA;;;
155803;;MKS Instruments;$6.69 B;MKSI;USA;;;
174922;;MKS Instruments;$5.60 B;MKSI;;;;https://companiesmarketcap.com/mks-instruments/marketcap/
177771;;MKS Instruments;$6.75 B;;usa;;;
31117;;ACEA;$3.26 B;;Italy;;;
78032;;Acea;$3.26 B;;Italy;;;
95309;;ACEA;;;Italy;;;
121333;;ACEA S.p.A.;€4.05 Billion;;;;Mr. Giuseppe  Gola;
141396;;ACEA;$3.01 B;ACE.MI;Italy;;;
147763;['Utilitycompanies', 'Energy', 'OilGas', 'Electricity'];ACEA;$2.97 B;ACE.MI;Italy;;;
156850;;ACEA;$3.30 B;ACE.MI;Italy;;;
171951;;ACEA;$3.31 B;ACE.MI;;;;https://companiesmarketcap.com/acea/marketcap/
176928;;ACEA;$3.31 B;;italy;;;
4419;Power;Acea SpA;$3.3B;;Italy;;;www.gruppo.acea.it
19923;['Utilities', 'Water Utilities', 'Electric Utilities'];ACEA SPA;;;Italy;;Not found;
46107;['Utilities', 'Water Utilities', 'Electric Utilities'];Acea Spa;;;Italy;;nan;https://www.gruppo.acea.it/
59036;;ACEA SPA;;;Italy;;nan;
59037;;ACEA SPA;5.101 Billion USD;;Italy;;nan;
86977;['Utilities', 'Water Utilities', 'Electric Utilities'];ACEA SPA;;;;;nan;
161071;Transportation, Communications, Electric, Gas, and Sanitary Services;Acea Spa;;;;;;
163702;utilities;acea spa;;;italy;;nan;
5572;Technology and Communications;Acer Inc;$2.5B;;Taiwan;;;www.acer.com
6804;Electronics;Acer Inc.;;;;"1 August 1976; 46 years ago (1976-08-01)";;
21031;['Technology', 'Computers Hardware', 'Laptops'];ACER;;;Taiwan;;Not found;
31591;;Acer;$2.42 B;;Taiwan;;;
47058;['Technology', 'Computers Hardware', 'Laptops'];Acer;;;Taiwan;;nan;https://www.acer.com/
60876;;ACER;;;Taiwan;;nan;
60877;;ACER;2.766 Billion USD;;Taiwan;;nan;
77642;;Acer;$2.42 B;;Taiwan;;;
87816;['Technology', 'Computers Hardware', 'Laptops'];ACER;;;;;nan;
95733;;Acer;;;Taiwan;;;
141838;;Acer;$2.27 B;2353.TW;Taiwan;;;
147889;['Tech'];Acer;$2.31 B;2353.TW;Taiwan;;;
157351;;Acer;$2.39 B;2353.TW;Taiwan;;;
164045;Computer;Acer;;;;;;
172924;;Acer;$2.39 B;2353.TW;;;;https://companiesmarketcap.com/acer/marketcap/
181171;;Acer;$2.42 B;;taiwan;;;
5180;Metals and Mining;Acerinox SA;$2.9B;;Spain;;;www.acerinox.es
20568;['Basic Materials', 'Iron and Steel', 'Metals'];ACERINOX;;;Spain;;Not found;
31337;;Acerinox;$2.86 B;;Spain;;;
37100;Basic materials;Acerinox;;;;1970;;
46658;['Basic Materials', 'Iron and Steel', 'Metals'];Acerinox;;;Spain;;nan;https://www.acerinox.com/en/
60099;;ACERINOX;;;Spain;;nan;
60100;;ACERINOX;3.675 Billion USD;;Spain;;nan;
77846;;Acerinox;$2.86 B;;Spain;;;
87458;['Basic Materials', 'Iron and Steel', 'Metals'];ACERINOX;;;;;nan;
95554;;Acerinox;;;Spain;;;
141698;;Acerinox;$2.50 B;ACX.MC;Spain;;;
151623;['Steelproducers', 'Steelindustry'];Acerinox;$2.56 B;ACX.MC;Spain;;;
157081;;Acerinox;$2.86 B;ACX.MC;Spain;;;
176544;;Acerinox;$2.91 B;;spain;;;
184180;Basic materials;Acerinox;;;Madrid;1970;;
2118;Technology and Communications;ACI Worldwide Inc;$3.0B;;United States of America;;;www.aciworldwide.com
20206;['Technology', 'Software and IT', 'Software Products', 'Software and IT Infrastructure', 'Digital Payment Solution Services'];ACI WORLDWIDE;;;USA;;Not found;
31121;;ACI Worldwide;$3.25 B;;USA;;;
46342;['Technology', 'Software and IT', 'Software Products', 'Software and IT Infrastructure', 'Digital Payment Solution Services'];Aci Worldwide;;;USA;;nan;https://www.aciworldwide.com/
59506;;ACI WORLDWIDE;;;USA;;nan;
59507;;ACI WORLDWIDE;3.787 Billion USD;;USA;;nan;
78028;;Aci Worldwide;$3.25 B;;USA;;;
87183;['Technology', 'Software and IT', 'Software Products'];ACI WORLDWIDE;;;;;nan;
95320;;ACI Worldwide;;;USA;;;
129540;Pharma;ACG Worldwide;;;;1961 (62 yrs old);;
132174;Software Product;ACI Worldwide;;;;1975 (48 yrs old);;
141780;;ACI Worldwide;$2.36 B;ACIW;USA;;;
147888;[];ACI Worldwide;$2.31 B;ACIW;USA;;;
156997;;ACI Worldwide;$3.02 B;ACIW;USA;;;
168921;;ACI Worldwide;$3.02 B;ACIW;;;;https://companiesmarketcap.com/aci-worldwide/marketcap/
175177;;ACI Worldwide;$2.43 B;ACIW;;;;https://companiesmarketcap.com/aci-worldwide/marketcap/
176630;;ACI Worldwide;$3.05 B;;usa;;;
4212;Transport and Logistics;Atlas Air Worldwide Holdings Inc;$2.9B;;United States of America;;;www.atlasairworldwide.com
22078;['Industries', 'Transportation', 'Airports Operating'];ATLAS AIR WORLDWIDE HOLDINGS;;;USA;;Not found;
31316;;Atlas Air Worldwide Holdings;$2.89 B;;USA;;;
47945;['Industries', 'Transportation', 'Airports Operating'];Atlas Air Worldwide Holdings;;;USA;;nan;https://www.atlasair.com/
62536;;ATLAS AIR WORLDWIDE HOLDINGS;;;USA;;nan;
62537;;ATLAS AIR WORLDWIDE HOLDINGS;2.124 Billion USD;;USA;;nan;
77867;;Atlas Air Worldwide Holdings;$2.89 B;;USA;;;
88586;['Industries', 'Transportation', 'Airports Operating'];ATLAS AIR WORLDWIDE HOLDINGS;;;;;nan;
95427;;Atlas Air Worldwide Holdings;;;USA;;;
141493;;Atlas Air Worldwide Holdings;$2.85 B;AAWW;USA;;;
147819;['Airlines', 'Travel', 'Transportation'];Atlas Air Worldwide Holdings;$2.85 B;AAWW;USA;;;
157066;;Atlas Air Worldwide Holdings;$2.88 B;AAWW;USA;;;
175111;;Atlas Air Worldwide Holdings;$2.85 B;AAWW;;;;https://companiesmarketcap.com/atlas-air-holdings/marketcap/
176541;;Atlas Air Worldwide Holdings;$2.88 B;;usa;;;
3645;Financial Services;Euronet Worldwide Inc;$5.2B;;United States of America;;;www.euronetworldwide.com
18602;['Technology', 'Financial Services', 'Investments', 'Digital Payment Solution Services', 'Software and IT Infrastructure'];EURONET WORLDWIDE;;;USA;;Not found;
30377;;Euronet Worldwide;$5.40 B;;USA;;;
45028;['Technology', 'Financial Services', 'Investments', 'Digital Payment Solution Services', 'Software and IT Infrastructure'];Euronet Worldwide;;;USA;;nan;https://www.euronetworldwide.com/
56996;;EURONET WORLDWIDE;;;USA;;nan;
56997;;EURONET WORLDWIDE;7.038 Billion USD;;USA;;nan;
86034;['Technology', 'Financial Services', 'Investments'];EURONET WORLDWIDE;;;;;nan;
94605;;Euronet Worldwide;;;USA;;;
132691;FinTech;Euronet Worldwide;;;;1994 (29 yrs old);;
140766;;Euronet Worldwide;$4.64 B;EEFT;USA;;;
147574;[];Euronet Worldwide;$4.48 B;EEFT;USA;;;
156190;;Euronet Worldwide;$5.20 B;EEFT;USA;;;
174742;;Euronet Worldwide;$4.66 B;EEFT;;;;https://companiesmarketcap.com/euronet-worldwide/marketcap/
177594;;Euronet Worldwide;$5.25 B;;usa;;;
3211;Leisure and Arts;Hilton Grand Vacations Inc;$5.0B;;United States of America;;;www.hiltongrandvacations.com
12755;Travel & Leisure;Hilton;;;United States;;Christopher J. Nassetta;
12756;;Hilton;$42.82 B;;United States;;;
18614;['Consumer Cyclical', 'Hotels', 'Consumer Services'];HILTON GRAND VACATIONS;;;USA;;Not found;
30415;;Hilton Grand Vacations;$5.29 B;;USA;;;
45024;['Consumer Cyclical', 'Hotels', 'Consumer Services'];Hilton Grand Vacations;;;USA;;nan;https://club.hiltongrandvacations.com
57004;;HILTON GRAND VACATIONS;;;USA;;nan;
57005;;HILTON GRAND VACATIONS;5.229 Billion USD;;USA;;nan;
86038;['Consumer Cyclical', 'Hotels', 'Consumer Services'];HILTON GRAND VACATIONS;;;;;nan;
94670;;Hilton Grand Vacations;;;USA;;;
127798;Hospitality;Hilton;;;;1919 (104 yrs old);;
140681;;Hilton Grand Vacations;$4.93 B;HGV;USA;;;
152235;['Hotels', 'Travel'];Hilton Grand Vacations;$4.66 B;HGV;USA;;;
156208;;Hilton Grand Vacations;$5.12 B;HGV;USA;;;
164079;Hotel;Hilton;;;;;;
174565;;Hilton Grand Vacations;$5.04 B;HGV;;;;https://companiesmarketcap.com/hilton-grand-vacations/marketcap/
177584;;Hilton Grand Vacations;$5.17 B;;usa;;;
742;Lodging;Hilton Worldwide Holdings Inc.;$42.39 B;HLT;United States;May 31, 1919; Mr. Christopher J. Nassetta;
4759;Leisure and Arts;Hilton Worldwide Holdings Inc;$36.4B;;United States of America;;;www.hilton.com
8145;Lodging;Hilton Worldwide Holdings Inc.;;HLT;United States;;Mr. Christopher J. Nassetta;
15660;['Consumer Cyclical', 'Hotels', 'Resorts', 'Consumer Services'];HILTON WORLDWIDE HOLDINGS;;;USA;;Christopher J. Nassetta;
28524;;Hilton Worldwide;$37.51 B;;USA;;;
40939;;HILTON WORLDWIDE HOLDINGS;42.37 Billion USD;;USA;1919.0;Christopher J. Nassetta;
40940;;HILTON WORLDWIDE HOLDINGS;34.797 Billion USD;;USA;;Christopher J. Nassetta;
40941;['Consumer Cyclical', 'Hotels', 'Resorts'];HILTON WORLDWIDE HOLDINGS;;;;;Christopher J. Nassetta;
42759;['Consumer Cyclical', 'Hotels', 'Resorts', 'Consumer Services'];Hilton Worldwide Holdings;;;USA;;Christopher J. Nassetta;https://www.hilton.com
72869;;Hilton Worldwide;$38.24 B;;USA;;;
92758;;Hilton Worldwide;;;USA;;;
125740;;Hilton Worldwide Holdings Inc.;$42.39 Billion;;;;Mr. Christopher J. Nassetta;
138778;;Hilton Worldwide;$36.79 B;HLT;USA;;;
145745;;Hilton Worldwide Holdings Inc.;$42.39 Billion;;;;Mr. Christopher J. Nassetta;
153591;['Hotels', 'Travel'];Hilton Worldwide;$36.32 B;HLT;USA;;;
154371;;Hilton Worldwide;$37.02 B;HLT;USA;;;
166268;;Hilton Worldwide Holdings Inc.;;;;;CEO: Mr. Christopher J. Nassetta;
166269;Lodging;Hilton Worldwide Holdings Inc.;$42.39 B;HLT;United States;;;
166270;Lodging;Hilton Worldwide Holdings Inc.;;HLT;United States;;;
166271;consumer discretionary;Hilton Worldwide Holdings Inc.;;HLT;united states;;;
174082;;Hilton Worldwide;$38.60 B;HLT;;;;https://companiesmarketcap.com/hilton-hotels/marketcap/
179440;;Hilton Worldwide;$37.20 B;;usa;;;
2831;Chemicals;Kronos Worldwide Inc;$1.3B;;United States of America;;;kronostio2.com/en
23696;['Basic Materials', 'Chemicals'];KRONOS WORLDWIDE;;;USA;;Not found;
32486;;Kronos Worldwide;$1.25 B;;USA;;;
49373;['Basic Materials', 'Chemicals'];Kronos Worldwide;;;USA;;nan;https://kronostio2.com
65388;;KRONOS WORLDWIDE;;;USA;;nan;
65389;;KRONOS WORLDWIDE;1.530 Billion USD;;USA;;nan;
76896;;Kronos Worldwide;$1.25 B;;USA;;;
89830;['Basic Materials', 'Chemicals'];KRONOS WORLDWIDE;;;;;nan;
96585;;Kronos Worldwide;;;USA;;;
142785;;Kronos Worldwide;$1.10 B;KRO;USA;;;
150743;[];Kronos Worldwide;$1.13 B;KRO;USA;;;
158191;;Kronos Worldwide;$1.27 B;KRO;USA;;;
169207;;Kronos Worldwide;$1.27 B;KRO;;;;https://companiesmarketcap.com/kronos-worldwide/marketcap/
180567;;Kronos Worldwide;$1.29 B;;usa;;;
18610;['Industries', 'Construction', 'Investments'];ACKERMANS & VAN HAAREN NV;;;Belgium;;Not found;
34501;Conglomerates;Ackermans & van Haaren;;;;1876;;
57012;;ACKERMANS & VAN HAAREN NV;;;Belgium;;nan;
57013;;ACKERMANS & VAN HAAREN NV;6.393 Billion USD;;Belgium;;nan;
86042;['Industries', 'Construction', 'Investments'];ACKERMANS & VAN HAAREN NV;;;;;nan;
186342;Conglomerates;Ackermans & van Haaren;;;Antwerp;1876;;
18629;['Industries', 'Industry Machinery', 'Technology', 'Capital Goods'];KORNIT DIGITAL;;;Israel;;Not found;
32531;;Kornit Digital;$1.21 B;;Israel;;;
45048;['Industries', 'Industry Machinery', 'Technology', 'Capital Goods'];Kornit Digital;;;Israel;;nan;https://www.kornit.com/
57036;;KORNIT DIGITAL;;;Israel;;nan;
57037;;KORNIT DIGITAL;6.036 Billion USD;;Israel;;nan;
76853;;Kornit Digital;$1.21 B;;Israel;;;
86051;['Industries', 'Industry Machinery', 'Technology'];KORNIT DIGITAL;;;;;nan;
96634;;Kornit Digital;;;Israel;;;
142714;;Kornit Digital;$1.16 B;KRNT;Israel;;;
148059;[];Kornit Digital;$1.17 B;KRNT;Israel;;;
158128;;Kornit Digital;$1.33 B;KRNT;Israel;;;
180588;;Kornit Digital;$1.31 B;;israel;;;
17150;['Financial Services', 'Banking Services'];WESTERN ALLIANCE BANCORPORATION;;;USA;;Not found;
29948;;Western Alliance Bancorporation;$7.21 B;;USA;;;
43900;['Financial Services', 'Banking Services'];Western Alliance Bancorporation;;;USA;;nan;https://www.westernalliancebancorporation.com/
54674;;WESTERN ALLIANCE BANCORPORATION;;;USA;;nan;
54675;;WESTERN ALLIANCE BANCORPORATION;10.168 Billion USD;;USA;;nan;
54676;['Financial Services', 'Banking Services'];WESTERN ALLIANCE BANCORPORATION;;;;;nan;
94150;;Western Alliance Bancorporation;;;USA;;;
125405;;Western Alliance Bancorporation;$8.27 Billion;;;;Mr. Kenneth A. Vecchione;
140261;;Western Alliance Bancorporation;$6.50 B;WAL;USA;;;
152540;[];Western Alliance Bancorporation;$6.54 B;WAL;USA;;;
155747;;Western Alliance Bancorporation;$7.03 B;WAL;USA;;;
168965;;Western Alliance Bancorporation;$7.03 B;WAL;;;;https://companiesmarketcap.com/western-alliance-bancorporation/marketcap/
175222;;Western Alliance Bancorporation;$7.41 B;WAL;;;;https://companiesmarketcap.com/western-alliance-bancorporation/marketcap/
178044;;Western Alliance Bancorporation;$7.12 B;;usa;;;
6058;Technology and Communications;Western Digital Corp;$11.9B;;United States of America;;;www.westerndigital.com
16400;['Technology', 'Electronics', 'Computers Hardware', 'Technology Hardware and Instruments'];WESTERN DIGITAL CORPORATION;;;USA;;Matthew Massengill;
16401;;WESTERN DIGITAL CORPORATION;;;USA;;David Goeckeler;
16402;;WESTERN DIGITAL CORPORATION;19.513 Billion USD;;USA;;Matthew Massengill;
16403;['Technology', 'Electronics', 'Computers Hardware'];WESTERN DIGITAL CORPORATION;;;;;David Goeckeler;
5073;Technology and Communications;Mobile Telesystems PJSC;$8.3B;;Russia;;;moskva.mts.ru
18437;['Communication Services', 'Telecom', 'Utilities', 'Mobile Services', 'Telecom Equipment', 'Television Services'];MOBILE TELESYSTEMS;;;Russia;;Not found;
44899;['Communication Services', 'Telecom', 'Utilities', 'Mobile Services', 'Telecom Equipment', 'Television Services'];Mobile Telesystems;;;Russia;;nan;http://mts.ru/
56752;;MOBILE TELESYSTEMS;;;Russia;;nan;
56753;;MOBILE TELESYSTEMS;8.099 Billion USD;;Russia;;nan;
74515;;Mobile Telesystems;nan;;Russia;;;
85920;['Communication Services', 'Telecom', 'Utilities'];MOBILE TELESYSTEMS;;;;;nan;
99432;;Mobile TeleSystems;;;Russia;;;
140089;;Mobile TeleSystems;$7.43 B;MTSS.ME;Russia;;;
152639;['Telecommunication'];Mobile TeleSystems;$7.43 B;MTSS.ME;Russia;;;
163506;communication services;mobile telesystems;;;russia;;nan;
172991;;Mobile TeleSystems;nan;MTSS.ME;;;;https://companiesmarketcap.com/mobile-telesystems/marketcap/
181521;;Mobile TeleSystems;nan;;russia;;;
1397;Telecom Services;T-Mobile US, Inc.;$164.31 B;TMUS;United States;1994; Mr. G. Michael Sievert;
8380;Telecom Services;T-Mobile US;;TMUS;United States;;Mr. G. Michael Sievert;
15131;['Communication Services', 'Telecom', 'Mobile Services', 'Internet Providers', 'Utilities', 'Telecom Equipment'];T-MOBILE US;;;USA;;Timotheus Hottges;
28085;;T-Mobile US;$180.55 B;;USA;;;
39869;;T-MOBILE US;137.07 Billion USD;;USA;1994.0;Mike Sievert;
39870;;T-MOBILE US;172.090 Billion USD;;USA;;Timotheus Hottges;
39871;['Communication Services', 'Telecom', 'Mobile Services'];T-MOBILE US;;;;;Mike Sievert;
92328;;T-Mobile US;;;USA;;;
123299;;T-Mobile US;$164.31 Billion;;;;Mr. G. Michael Sievert;
138365;;T-Mobile US;$177.11 B;TMUS;USA;;;
146851;['Telecommunication'];T-Mobile US;$185.11 B;TMUS;USA;;;
153980;;T-Mobile US;$186.22 B;TMUS;USA;;;
165033;;T-Mobile US;;;;;CEO: Mr. G. Michael Sievert;
168264;Telecom Services;T-Mobile US, Inc.;$164.31 B;TMUS;United States;;;
168265;Telecom Services;T-Mobile US, Inc.;;TMUS;United States;;;
168266;communication services;T-Mobile US, Inc.;;TMUS;united states;;;
174142;;T-Mobile US;$190.01 B;TMUS;;;;https://companiesmarketcap.com/t-mobile-us/marketcap/
179852;;T-Mobile US;$182.97 B;;usa;;;
183741;Telecom Services;T-Mobile US, Inc.;$164.31 B;TMUS;United States;;;
6656;Technology and Communications;T-Mobile US Inc;$181.5B;;United States of America;;;www.t-mobile.com
42357;['Communication Services', 'Telecom', 'Mobile Services', 'Internet Providers', 'Utilities', 'Telecom Equipment'];T-mobile Us;;;USA;;Mike Sievert;https://www.t-mobile.com/
72461;;T-mobile Us;$189.62 B;;USA;;;
145368;;T-mobile Us;$164.31 Billion;;;;Mr. G. Michael Sievert;
4692;Technology and Communications;Taiwan Mobile Co Ltd;$11.1B;;Taiwan;;;www.taiwanmobile.com
17535;['Communication Services', 'Telecom', 'Mobile Services', 'Internet Providers'];TAIWAN MOBILE;;;Taiwan;;Not found;
29695;;Taiwan Mobile;$8.86 B;;Taiwan;;;
44196;['Communication Services', 'Telecom', 'Mobile Services', 'Internet Providers'];Taiwan Mobile;;;Taiwan;;nan;https://english.taiwanmobile.com/
55446;;TAIWAN MOBILE;;;Taiwan;;nan;
55447;;TAIWAN MOBILE;10.029 Billion USD;;Taiwan;;nan;
55448;['Communication Services', 'Telecom', 'Mobile Services'];TAIWAN MOBILE;;;;;nan;
93829;;Taiwan Mobile;;;Taiwan;;;
139914;;Taiwan Mobile;$8.69 B;3045.TW;Taiwan;;;
147269;['Telecommunication'];Taiwan Mobile;$8.77 B;3045.TW;Taiwan;;;
155452;;Taiwan Mobile;$8.93 B;3045.TW;Taiwan;;;
164426;Mobile Service Provider;Taiwan Mobile;;;;;;
172970;;Taiwan Mobile;$8.93 B;3045.TW;;;;https://companiesmarketcap.com/taiwan-mobile/marketcap/
178608;;Taiwan Mobile;$8.86 B;;taiwan;;;
24226;['Technology', 'Semiconductors'];ACM RESEARCH;;;USA;;Not found;
33270;;ACM Research;$0.64 B;;USA;;;
49826;['Technology', 'Semiconductors'];Acm Research;;;USA;;nan;https://www.acmrcsh.com/
66280;;ACM RESEARCH;;;USA;;nan;
66281;;ACM RESEARCH;1.728 Billion USD;;USA;;nan;
76232;;Acm Research;$0.64 B;;USA;;;
90198;['Technology', 'Semiconductors'];ACM RESEARCH;;;;;nan;
97489;;ACM Research;;;USA;;;
143537;;ACM Research;$0.56 B;ACMR;USA;;;
149997;['Semiconductors', 'TechHardware', 'Tech'];ACM Research;$0.51 B;ACMR;USA;;;
158971;;ACM Research;$0.64 B;ACMR;USA;;;
169710;;ACM Research;$0.64 B;ACMR;;;;https://companiesmarketcap.com/acm-research/marketcap/
183371;;ACM Research;$0.67 B;;usa;;;
3891;Pharmaceuticals and Healthcare;Option Care Health Inc;$5.2B;;United States of America;;;optioncarehealth.com
30468;;Option Care Health;$5.09 B;;USA;;;
45985;['Healthcare', 'Healthcare Service', 'Hospitals'];Option Care Health;;;USA;;nan;https://optioncare.com/
73735;;Option Care Health;$5.09 B;;USA;;;
94495;;Option Care Health;;;USA;;;
125574;;Option Care Health, Inc.;$4.98 Billion;;;;Mr. John C. Rademacher;
140463;;Option Care Health;$5.70 B;OPCH;USA;;;
152363;[];Option Care Health;$5.37 B;OPCH;USA;;;
156174;;Option Care Health;$5.26 B;OPCH;USA;;;
174972;;Option Care Health;$5.55 B;OPCH;;;;https://companiesmarketcap.com/option-care-health/marketcap/
177595;;Option Care Health;$5.25 B;;usa;;;
5431;Pharmaceuticals and Healthcare;Ramsay Health Care Ltd;$10.8B;;Australia;;;www.ramsayhealth.com
13183;Health Care Equipment & Services;Ramsay Health Care;;;Australia;;Craig Ralph McNally;
13184;;Ramsay Health Care;$13.94 B;;Australia;;;
17315;['Healthcare', 'Hospitals', 'HealthCare Products', 'Healthcare Service'];RAMSAY HEALTH CARE;;;Australia;;Not found;
29513;;Ramsay Health Care;$10.69 B;;Australia;;;
44039;['Healthcare', 'Hospitals', 'HealthCare Products', 'Healthcare Service'];Ramsay Health Care;;;Australia;;nan;http://www.ramsayhealth.com/
55015;;RAMSAY HEALTH CARE;;;Australia;;nan;
55016;;RAMSAY HEALTH CARE;11.682 Billion USD;;Australia;;nan;
55017;['Healthcare', 'Hospitals', 'HealthCare Products'];RAMSAY HEALTH CARE;;;;;nan;
93695;;Ramsay Health Care;;;Australia;;;
139750;;Ramsay Health Care;$10.14 B;RHC.AX;Australia;;;
152895;['Healthcare', 'MedicalCareFacilities'];Ramsay Health Care;$10.06 B;RHC.AX;Australia;;;
155273;;Ramsay Health Care;$10.70 B;RHC.AX;Australia;;;
179287;;Ramsay Health Care;$10.74 B;;australia;;;
21012;['Real Estate', 'Consumer Services', 'Property Investments'];SABRA HEALTH CARE REIT;;;USA;;Not found;
31228;;Sabra Health Care REIT;$3.04 B;;USA;;;
47046;['Real Estate', 'Consumer Services', 'Property Investments'];Sabra Health Care Reit;;;USA;;nan;https://www.sabrahealth.com/
60860;;SABRA HEALTH CARE REIT;;;USA;;nan;
60861;;SABRA HEALTH CARE REIT;3.580 Billion USD;;USA;;nan;
77938;;Sabra Health Care Reit;$3.04 B;;USA;;;
87809;['Real Estate', 'Consumer Services', 'Property Investments'];SABRA HEALTH CARE REIT;;;;;nan;
95323;;Sabra Health Care REIT;;;USA;;;
141433;;Sabra Health Care REIT;$2.95 B;SBRA;USA;;;
151780;['Realestate', 'Investment', 'REITs'];Sabra Health Care REIT;$2.94 B;SBRA;USA;;;
156989;;Sabra Health Care REIT;$3.03 B;SBRA;USA;;;
170923;;Sabra Health Care REIT;$3.03 B;SBRA;;;;https://companiesmarketcap.com/sabra-health-care-reit/marketcap/
176626;;Sabra Health Care REIT;$3.06 B;;usa;;;
19727;['Financial Services'];ACOM;;;Japan;;Not found;
30917;;Acom;$3.72 B;;Japan;;;
45937;Financial Services;Acom;;;Japan;;nan;https://acom.com/
58704;;ACOM;;;Japan;;nan;
58705;;ACOM;6.056 Billion USD;;Japan;;nan;
78197;;Acom;$3.72 B;;Japan;;;
86824;['Financial Services'];ACOM;;;;;nan;
95104;;Acom;;;Japan;;;
141105;;Acom;$3.69 B;8572.T;Japan;;;
151984;['Financialservices'];Acom;$3.60 B;8572.T;Japan;;;
156695;;Acom;$3.67 B;8572.T;Japan;;;
177322;;Acom;$3.74 B;;japan;;;
33852;;Arizona Metals;$0.35 B;;Canada;;;
75750;;Arizona Metals;$0.35 B;;Canada;;;
97942;;Arizona Metals;;;Canada;;;
115954;;Arizona Metals Corp;C$685.3 Million;;;;Mr. Marc  Pais;
143972;;Arizona Metals;$0.35 B;AMC.V;Canada;;;
149727;['Mining'];Arizona Metals;$0.35 B;AMC.V;Canada;;;
159526;;Arizona Metals;$0.35 B;AMC.V;Canada;;;
171576;;Arizona Metals;$0.35 B;AMC.V;;;;https://companiesmarketcap.com/arizona-metals/marketcap/
182766;;Arizona Metals;$0.35 B;;canada;;;
13574;Materials;Commercial Metals;;;United States;;Barbara R. Smith;
13575;;Commercial Metals;$5.12 B;;United States;;;
19912;['Basic Materials', 'Mining', 'Iron and Steel', 'Metals'];COMMERCIAL METALS COMPANY;;;USA;;Not found;
30188;;Commercial Metals Company;$6.10 B;;USA;;;
46096;['Basic Materials', 'Mining', 'Iron and Steel', 'Metals'];Commercial Metals Company;;;USA;;nan;https://www.cmc.com
59018;;COMMERCIAL METALS COMPANY;;;USA;;nan;
59019;;COMMERCIAL METALS COMPANY;3.934 Billion USD;;USA;;nan;
86968;['Basic Materials', 'Mining', 'Iron and Steel'];COMMERCIAL METALS COMPANY;;;;;nan;
94337;;Commercial Metals Company;;;USA;;;
125587;;Commercial Metals Company;$5.08 Billion;;;;Ms. Barbara R. Smith CPA;
140453;;Commercial Metals Company;$5.73 B;CMC;USA;;;
152434;[];Commercial Metals Company;$5.78 B;CMC;USA;;;
155837;;Commercial Metals Company;$6.56 B;CMC;USA;;;
174584;;Commercial Metals Company;$5.76 B;CMC;;;;https://companiesmarketcap.com/commercial-metals-company/marketcap/
178007;;Commercial Metals Company;$6.47 B;;usa;;;
74955;;Forsys Metals;$72.14 M;;Canada;;;
98886;;Forsys Metals;;;Canada;;;
116203;;Forsys Metals Corp.;C$167.1 Million;;;;Mr. Mark R. Frewin;
160458;;Forsys Metals;$74.33 M;FSY.TO;Canada;;;
171509;;Forsys Metals;$72.87 M;FSY.TO;;;;https://companiesmarketcap.com/forsys-metals/marketcap/
181938;;Forsys Metals;$72.87 M;;canada;;;
